rowid,epicid,tce_planet_num,tce_period,tce_time0bk,tce_duration,training_label,campaign,tce_depth,tce_impact
14653,220689531,1,22.99054098,2564.019645,4.469073132, J,8,0.243723817,1.066498619
14654,220689701,1,1.563681856,2561.610145,2.035327073, E,8,0.127853616,0.957099738
14655,220689849,1,22.45321349,2565.649733,1.815696051, J,8,0.122698569,0.000481486
14656,220690473,1,23.02963158,2563.909069,2.304044347, J,8,0.114688698,0.0005
14657,220690686,1,34.43725391,2564.118317,2.499009766, J,8,0.065833468,0.0005
14658,220691721,1,0.746877309,2560.940999,4.258941846, E,8,0.449497988,0.913565826
14659,220691874,1,7.351240907,2566.865004,0.801953846, J,8,0.094691434,0.097634058
14660,220691929,1,22.4530891,2565.649473,1.816657813, J,8,0.138191118,0.0005
14661,220691989,1,35.5509594,2561.904697,3.155291906, J,8,0.148551322,0.783039681
14662,220692053,1,34.43771026,2564.08233,4.283178716, J,8,0.06082169,0.000496632
14663,220692285,1,38.03003739,2588.105182,16.7391, J,8,0.054453104,0.723432059
14664,220692887,1,24.88171391,2583.232752,2.481216256, J,8,0.112265947,0.0005
14665,220693357,1,17.46438802,2563.172011,1.668447354, J,8,0.21920636,0.000496841
14666,220693410,1,23.04672094,2563.867957,1.902676776, J,8,0.117283596,0.000500001
14667,220693418,1,15.70855916,2564.592424,1.675983093, J,8,0.263160399,0.00626819
14668,220693548,1,23.03065853,2563.906212,2.741384692, J,8,0.206087141,1.134362829
14669,220693698,1,17.83053927,2561.684648,1.724555831, J,8,0.117327462,0.000503055
14670,220693756,1,23.0293509,2563.900536,1.73650365, J,8,0.073258806,0.239030638
14671,220694482,1,23.01238478,2563.946557,3.111167618, J,8,0.084626247,0.057475769
14672,220694489,1,17.82706063,2561.689844,2.190965287, J,8,0.078839551,0.006971963
14673,220694580,1,0.125994161,2560.800658,0.072572637, J,8,0.088243215,0.01
14674,220694680,1,22.96484961,2564.088465,2.948761813, J,8,0.066755913,0.630951515
14675,220694876,1,22.96481877,2564.084891,3.892096275, J,8,0.077063423,0.888898941
14676,220694973,1,22.97486695,2564.07022,4.203619771, J,8,0.08093078,0.893688777
14677,220695461,1,22.96910636,2564.069657,3.115082512, J,8,0.078623898,0.446694135
14678,220695678,1,19.58932628,2574.23608,1.872956177, J,8,0.029722571,0.271041194
14679,220695905,1,21.81532489,2574.558392,9.980565719, J,8,0.142614274,0.001505244
14680,220696233,1,28.73434458,2568.980499,3.3651708, C,8,0.116899244,0.789523589
14681,220696626,1,17.82718266,2561.684427,2.4506194, J,8,0.062719781,0.000499996
14682,220696914,1,22.97779938,2564.068222,3.838539339, J,8,0.030570524,0.171351124
14683,220696961,1,22.45252484,2565.650603,1.855309414, J,8,0.129416372,0.002799409
14684,220697078,1,22.97758935,2564.053744,2.864032686, J,8,0.074623387,0.005459618
14685,220697421,1,27.45317411,2560.705199,1.664680221, J,8,0.064250912,0.481738531
14686,220697808,1,2.449963546,2561.969155,0.495831906, J,8,0.053605754,0.002103729
14687,220698112,1,27.65100083,2582.268168,4.789429858, J,8,0.097213194,0.012149792
14688,220698580,1,27.47584666,2588.097833,1.986027517, J,8,0.561223042,0.034589176
14689,220698620,1,7.351158583,2566.86554,0.802764769, J,8,0.039094188,0.422053377
14690,220698674,1,23.02765971,2563.913703,3.626612301, J,8,0.267278584,1.095203596
14691,220698725,1,23.41227777,2564.129297,1.36972739, J,8,0.280740357,0.0005
14692,220699481,1,28.91976332,2588.397826,1.730638703, J,8,0.032223854,0.644679503
14693,220700227,1,22.45278584,2565.651167,1.796229074, J,8,0.105856853,0.267555406
14694,220700369,1,7.351189284,2566.865253,0.790177181, J,8,0.044929766,0.472075087
14695,220700384,1,22.45065313,2565.653482,1.856185915, J,8,0.122349498,0.0005
14696,220700867,1,22.99397099,2564.006942,4.780006798, J,8,0.192333296,1.001773421
14697,220700882,1,21.81792742,2572.23514,1.852821932, J,8,0.204897287,1.077352771
14698,220700885,1,0.854374416,2561.196653,5.416035747, J,8,0.334121465,1.252912966
14699,220700913,1,22.47066506,2565.595993,2.916754936, J,8,0.062244576,0.981241439
14700,220700920,1,22.45307942,2565.650101,1.753448973, J,8,0.127906268,0.000842298
14701,220700924,1,33.41537984,2576.59518,1.719297065, J,8,0.430602167,1.134018062
14702,220701107,1,0.125994161,2560.800839,0.072572637, J,8,0.056809074,0.01
14703,220701760,1,22.4530444,2565.64971,1.806079296, J,8,0.121358293,0.013290054
14704,220701995,1,28.92072805,2588.397325,2.042083805, J,8,0.717594821,0.00076551
14705,220702199,1,22.9930344,2564.015288,4.157806887, J,8,0.133695105,0.925642471
14706,220702264,1,19.60381178,2574.187832,2.202089206, J,8,0.04462203,0.879858978
14707,220702272,1,29.55985944,2561.666853,1.729162567, J,8,0.125788165,0.000499629
14708,220702628,1,22.95982492,2564.081338,4.320093678, J,8,0.029096597,0.957435768
14709,220702707,1,15.12304401,2572.516693,1.772069141, J,8,0.116440139,0.009958116
14710,220702756,1,27.54232208,2560.78469,3.064563166, J,8,0.097000765,1.009678355
14711,220702813,1,19.94486161,2577.972823,5.175019995, J,8,0.39667553,1.197021445
14712,220702963,1,27.54175665,2560.781305,1.742795117, J,8,0.029490089,0.69185074
14713,220703167,1,24.63450446,2564.117003,2.09796245, J,8,0.039071859,0.376638057
14714,220703193,1,22.45294384,2565.649215,1.806399505, J,8,0.110754257,0.000500051
14715,220703222,1,28.03635183,2582.501966,1.391473743, J,8,0.307348093,0.74294077
14716,220703496,1,30.09985433,2585.51558,0.487991579, J,8,0.433155031,0.883039894
14717,220703606,1,35.98490801,2560.920912,1.864290835, J,8,0.017420843,0.56489568
14718,220704463,1,23.03293111,2563.901382,2.769588366, J,8,0.230499743,1.05557638
14719,220704716,1,19.58988511,2574.234307,1.878731446, J,8,0.068199749,0.000340455
14720,220704802,1,31.51797885,2576.57733,0.620172297, J,8,0.116205087,0.497221849
14721,220705044,1,22.45248797,2565.65138,1.812795888, J,8,0.139319728,0.000499999
14722,220705238,1,27.44339462,2560.807269,3.683676906, J,8,0.044856048,0.230366646
14723,220705483,1,22.96516941,2564.089589,2.849556437, J,8,0.025226343,0.744298916
14724,220705529,1,22.97638392,2564.059899,4.976431902, J,8,0.208625425,1.056529063
14725,220706059,1,17.82707369,2561.69507,1.942998154, J,8,0.098135811,0.018227504
14726,220706076,1,22.96546834,2564.089289,2.840171947, J,8,0.034486236,0.636870776
14727,220706178,1,24.92143177,2570.061491,15.77502523, J,8,0.031405689,0.944257254
14728,220706429,1,22.38682615,2565.841138,0.25, J,8,0.214851546,0.870366644
14729,220706443,1,7.351224548,2566.863392,0.780657402, J,8,0.030603397,0.777455716
14730,220706515,1,22.38549358,2565.848227,1.923097856, J,8,0.051043373,0.031167201
14731,220706618,1,13.85091845,2574.080768,6.026232567, J,8,0.027067588,0.858432143
14732,220706671,1,24.63468936,2564.120966,1.955565616, J,8,0.057279681,0.396745625
14733,220706868,1,22.45238631,2565.650735,1.737758569, J,8,0.064559965,0.25512663
14734,220706874,1,22.97642326,2564.064754,4.594795007, J,8,0.035676209,0.957632662
14735,220706886,1,0.245136097,2560.947743,0.141198392, J,8,0.078496681,0.01
14736,220707031,1,27.47505959,2560.92927,1.123633107, J,8,0.058510189,0.672560152
14737,220707175,1,22.45304868,2565.648798,1.933371505, J,8,0.151913197,0.0005
14738,220707184,1,22.97766868,2564.08263,3.147181806, J,8,0.057993301,0.003363791
14739,220707212,1,23.01247574,2563.948396,3.063975677, J,8,0.098750026,0.026654338
14740,220708091,1,22.96064872,2564.082023,3.996518703, J,8,0.031374622,0.957318695
14741,220708132,1,22.45310827,2565.648824,1.853456025, J,8,0.157508878,0.003217932
14742,220708276,1,22.45246668,2565.651886,1.826068049, J,8,0.15051527,0.000499845
14743,220708323,1,7.351109151,2566.866466,0.794629489, J,8,0.07627138,0.019320927
14744,220708387,1,23.0141026,2563.936408,3.379019028, J,8,0.082973632,0.016858802
14745,220708447,1,28.96757071,2588.365897,1.948147721, J,8,0.335630001,0.000499916
14746,220708515,1,0.980484574,2560.967819,0.308627845, J,8,0.057080528,0.029458144
14747,220708932,1,22.98615124,2564.025292,3.441772704, J,8,0.100234411,0.756245372
14748,220709026,1,23.12291686,2576.508573,0.672162578, J,8,0.426079721,1.287899806
14749,220709143,1,23.03159294,2563.909105,2.266191251, J,8,0.068965996,1.001672572
14750,220709325,1,17.8312247,2561.671723,3.008133458, J,8,0.307315567,1.114159113
14751,220709514,1,22.46875114,2565.612311,1.48649965, J,8,0.195029828,0.000500096
14752,220709813,1,22.45309115,2565.649341,1.641526132, J,8,0.026399459,0.570566746
14753,220709923,1,22.45308125,2565.648618,1.874821295, J,8,0.170812053,0.000321465
14754,220709978,1,15.38802949,2566.059761,4.4209926, C,8,0.019816615,0.773883586
14755,220710118,1,25.7614045,2561.890608,1.425758967, J,8,0.269021362,0.000499984
14756,220710162,1,7.351226374,2566.864267,0.792962357, J,8,0.076080044,0.138090259
14757,220710320,1,16.79101392,2570.927267,6.930387126, J,8,0.028218356,0.004879257
14758,220710482,1,0.125994161,2560.800734,0.072572637, J,8,0.049125129,0.01
14759,220710816,1,0.257921802,2560.734613,1.115596485, J,8,0.006476232,0.892423422
14760,220711449,1,22.45299173,2565.649149,1.811757262, J,8,0.111856278,0.001601072
14761,220711995,1,32.69956165,2567.618001,1.11052257, J,8,0.168085782,0.001211204
14762,220712016,1,22.45269489,2565.653388,1.577184937, J,8,0.098233953,0.034602121
14763,220712399,1,38.16330162,2591.272769,4.208549651, J,8,0.505729262,0.81689028
14764,220712686,1,34.44006524,2564.130265,2.154269631, J,8,0.118052797,0.963492176
14765,220712935,1,23.03534303,2563.890862,1.736423244, J,8,0.033293735,0.660637178
14766,220713266,1,22.51964869,2565.202358,15.17253417, J,8,0.042279483,0.569490678
14767,220713567,1,22.96072997,2564.093106,3.447180024, J,8,0.053332717,0.067099635
14768,220713946,1,17.82714611,2561.691984,2.02657868, J,8,0.075488729,0.001384919
14769,220714182,1,7.65682991,2564.062801,3.466684551, J,8,0.06313107,0.037070223
14770,220714305,1,19.60328935,2574.197413,1.841558297, J,8,0.045589414,0.91665189
14771,220714555,1,22.45256594,2565.65035,1.953214648, J,8,0.173245755,0.003097867
14772,220714905,1,27.45445904,2585.224679,1.929490723, J,8,0.098398174,0.96582123
14773,220715148,1,22.45294802,2565.64908,1.989212524, J,8,0.197936868,0.003314098
14774,220715353,1,27.82782853,2587.735514,1.427104043, J,8,0.045819855,0.735017957
14775,220715368,1,0.245257303,2560.941356,0.141268207, J,8,0.021903233,0.01
14776,220715371,1,14.44653649,2560.74953,2.516804864, J,8,0.02373695,0.743980379
14777,220715808,1,34.43795952,2564.137112,1.448801076, J,8,0.071050678,0.000499999
14778,220716106,1,0.237117981,2560.786647,0.635793559, J,8,0.109702882,0.363510207
14779,220716107,1,24.63452243,2564.11908,2.014955358, J,8,0.058843362,0.074643488
14780,220716462,1,20.11253527,2573.170868,1.700348904, J,8,0.228160176,0.003403635
14781,220716567,1,22.9915023,2564.016034,4.416937743, J,8,0.229697597,1.045747102
14782,220716917,1,0.245257523,2560.93033,0.296537417, J,8,0.02238628,0.276502134
14783,220717214,1,27.76056299,2585.215589,0.530573084, J,8,0.110582443,0.409067587
14784,220717609,1,22.45287719,2565.650405,1.825492899, J,8,0.131623761,0.000438509
14785,220717878,1,23.02401601,2563.91875,4.384884271, J,8,0.219881983,1.024676982
14786,220718443,1,19.60446056,2574.200258,2.184351037, J,8,0.409289844,1.305420412
14787,220718480,1,22.4529378,2565.649363,1.831579437, J,8,0.107929009,0.018850551
14788,220718529,1,22.98574137,2564.03242,5.115420258, J,8,0.304799484,1.137258326
14789,220718642,1,22.45296223,2565.649837,1.848633146, J,8,0.134487308,0.0005
14790,220718831,1,22.98623605,2564.034967,4.259554444, J,8,0.330561297,1.205390959
14791,220718915,1,22.80519126,2564.612692,1.812576422, J,8,0.158625737,0.777076409
14792,220719484,1,34.43776403,2564.137344,1.414148387, J,8,0.059515743,0.006644848
14793,220719806,1,2.44996583,2561.973914,0.923403525, J,8,0.058110931,0.000499043
14794,220720152,1,17.82718444,2561.685138,2.464971903, J,8,0.073150932,0.000499987
14795,220720370,1,22.45308325,2565.6487,1.866006121, J,8,0.161668599,0.00276026
14796,220720631,1,32.15588836,2583.720583,0.468741278, J,8,0.099576174,0.912382207
14797,220721037,1,14.44519907,2560.769055,1.865688109, J,8,0.026834536,0.617203975
14798,220721082,1,22.4529063,2565.649541,1.811729674, J,8,0.128452561,0.000462583
14799,220721747,1,22.96046732,2564.100919,3.019074201, J,8,0.045791202,0.526301242
14800,220722512,1,7.351232333,2566.867027,0.69317112, J,8,0.11001905,0.469664187
14801,220722679,1,22.94535316,2564.127717,3.732747816, J,8,0.039454387,0.000499973
14802,220723495,1,22.97440333,2564.071301,3.873870499, J,8,0.080738675,0.875293002
14803,220723714,1,22.45236244,2565.650652,1.736210792, J,8,0.049721611,0.334210593
14804,220724094,1,22.45320708,2565.649016,1.834833681, J,8,0.150613954,0.000932786
14805,220724101,1,23.01212405,2563.947256,3.216146224, J,8,0.107757669,0.011580399
14806,220724363,1,22.9790262,2564.054151,4.903644712, J,8,0.324159962,1.193734754
14807,220724647,1,7.351230401,2566.866679,0.51654603, J,8,0.050441769,0.614211396
14808,220724739,1,2.450033717,2561.969309,0.969501209, J,8,0.044772298,0.983455251
14809,220724814,1,26.9790698,2561.906376,1.933090107, J,8,0.17664681,0.006030674
14810,220724915,1,25.75894211,2561.903252,1.772427489, J,8,0.091623534,0.579515089
14811,220724967,1,27.41372513,2560.786581,2.661559282, J,8,0.122291746,1.028925084
14812,220724978,1,22.45310062,2565.648817,1.852653485, J,8,0.159956948,0.008742534
14813,220725183,1,2.311172463,2561.385688,4.2291204, E,8,0.284132696,0.827979237
14814,220725237,1,22.45266697,2565.650583,1.864300881, J,8,0.130157547,0.0005
14815,220726291,1,27.45295108,2560.704487,1.781950633, J,8,0.167916749,0.219263742
14816,220726368,1,17.82705213,2561.689475,1.997609416, J,8,0.107061126,0.014708022
14817,220726537,1,34.43891717,2564.134001,1.613016035, J,8,0.153627814,1.061567224
14818,220726920,1,0.245095953,2560.722015,0.141175269, J,8,0.024577506,0.01
14819,220727072,1,25.86327633,2561.681948,2.59964803, J,8,0.343698917,1.184646389
14820,220727239,1,2.449942137,2561.97063,0.484105208, J,8,0.029151415,0.362372198
14821,220727465,1,0.825779057,2561.405445,3.1622186, E,8,0.08835882,0.791850347
14822,220727566,1,34.43671042,2564.134087,2.086311776, J,8,0.139487382,1.051395108
14823,220727924,1,0.82589318,2561.400883,4.476368302, E,8,0.67655378,0.284561952
14824,220728017,1,26.89227155,2579.238266,2.252800109, J,8,0.115605553,1.033008446
14825,220728112,1,0.825728178,2561.414295,2.406894778, J,8,0.033948441,0.935217608
14826,220728505,1,0.825990328,2561.39615,3.326618568, J,8,0.028617455,1.019444815
14827,220728540,1,0.82553656,2561.41406,1.989620955, J,8,0.009739208,0.786072958
14828,220728679,1,22.46312787,2565.58864,4.475875888, J,8,0.047542992,0.945977952
14829,220728761,1,36.10949349,2560.790316,1.671088437, J,8,0.02023303,0.819440166
14830,220729491,1,22.45293661,2565.648342,1.91412529, J,8,0.134554011,0.0005
14831,220729698,1,22.45242442,2565.650209,1.983992955, J,8,0.195514398,0.007870041
14832,220729911,1,22.46677963,2565.614116,1.32677432, J,8,0.052227303,0.546583296
14833,220730195,1,27.54090756,2560.797727,1.271688041, J,8,0.024846073,0.5544545
14834,220730382,1,22.99344069,2564.010057,4.139387051, J,8,0.113560787,0.875307705
14835,220730550,1,22.96061619,2564.081378,4.389788503, J,8,0.098338803,0.017567201
14836,220730635,1,22.45289256,2565.649537,1.83449814, J,8,0.13283378,0.000790672
14837,220730964,1,34.43779796,2564.13182,1.700981944, J,8,0.056157877,0.415728912
14838,220731000,1,22.4528344,2565.649953,1.754845871, J,8,0.111247314,0.001500935
14839,220731196,1,23.03252239,2563.909686,2.051453969, J,8,0.072576994,1.023312528
14840,220732524,1,22.45292102,2565.649144,1.867406096, J,8,0.13688455,0.000502856
14841,220732658,1,27.4122125,2560.77259,0.379856106, J,8,0.063437702,0.952139148
14842,220732672,1,8.506749207,2568.852485,3.884400054, E,8,0.437245458,0.973598083
14843,220732953,1,22.45238126,2565.651195,1.760203838, J,8,0.057046314,0.453361176
14844,220732986,1,36.11124064,2560.777064,2.119945096, J,8,0.040139532,0.002546574
14845,220733186,1,22.45238372,2565.652352,1.662371665, J,8,0.052169985,0.191444722
14846,220734019,1,2.446485979,2562.032507,0.943105966, J,8,0.125140071,0.008982752
14847,220734679,1,36.11117146,2560.775918,2.115368147, J,8,0.018968309,0.372889769
14848,220734985,1,0.125994161,2560.800789,0.072572637, J,8,0.065929322,0.01
14849,220735251,1,22.45289958,2565.650392,1.749604766, J,8,0.110296722,0.010777991
14850,220735463,1,22.38638261,2565.816507,3.338104759, J,8,0.04005235,0.187512333
14851,220735980,1,22.52445913,2565.42268,4.285702634, J,8,0.309081405,1.157907342
14852,220736068,1,7.351226999,2566.866554,0.515468502, J,8,0.059914559,0.381722085
14853,220736273,1,36.11123835,2560.783644,2.55148392, J,8,0.040194791,0.000499998
14854,220736312,1,36.11135068,2560.788444,2.380118871, J,8,0.041926172,0.00050002
14855,220737233,1,34.43878084,2564.131795,1.861824378, J,8,0.126017823,0.997557012
14856,220737423,1,24.63460097,2564.131462,1.39988035, J,8,0.057101595,0.323041803
14857,220737520,1,22.38643635,2565.816193,3.312869003, J,8,0.040548582,0.157638825
14858,220737675,1,33.397735,2576.593119,2.292904475, J,8,0.063564541,0.00049995
14859,220738376,1,23.03397117,2563.90359,2.431627887, J,8,0.431941646,1.243444162
14860,220738704,1,24.63456572,2564.123096,1.799288384, J,8,0.043955166,0.435487976
14861,220739693,1,22.46909415,2565.603256,2.585308774, J,8,0.167955643,1.051487794
14862,220739758,1,22.45074919,2565.652962,1.835045456, J,8,0.124881658,0.033800189
14863,220741084,1,1.960510701,2560.982564,0.502831796, J,8,0.033738332,0.000507488
14864,220741309,1,1.96051134,2560.98074,0.25, J,8,0.08867316,0.540939657
14865,220741511,1,36.11111051,2560.78771,2.68452888, J,8,0.038795034,0.000499972
14866,220741519,1,0.214323583,2560.803804,1.131375418, E,8,0.397238489,0.989976559
14867,220741963,1,22.97703267,2564.059651,4.271694242, J,8,0.077111246,0.904768961
14868,220742370,1,23.43043737,2564.115729,1.512959209, J,8,0.053876918,0.210338177
14869,220742663,1,24.63451184,2564.118008,2.078488663, J,8,0.057266263,0.344807419
14870,220744033,1,36.10987437,2560.793081,3.438661098, J,8,0.121019067,1.043273836
14871,220744083,1,12.30509964,2564.143366,0.872275862, J,8,0.045053294,0.65581279
14872,220744555,1,22.45301423,2565.649128,1.85496645, J,8,0.167452966,0.005742094
14873,220745108,1,0.245257517,2560.930705,0.284102101, J,8,0.02532013,0.001309313
14874,220745295,1,0.245257479,2560.930602,0.283586617, J,8,0.039578945,0.000468511
14875,220746259,1,36.11118115,2560.783305,2.462493274, J,8,0.037103252,0.000499995
14876,220748053,1,26.37174146,2561.900945,1.935530584, J,8,0.074127588,0.504826146
14877,220748569,1,14.4359686,2560.801265,2.955694951, J,8,0.028327848,0.495648707
14878,220749255,1,24.63448294,2564.120034,1.971606459, J,8,0.059810311,0.059733293
14879,229228396,1,19.6448672,2568.475099,1.657442932, J,8,0.250214214,0.00134074
14880,229228400,1,8.068017168,2560.869147,2.638900298, J,8,0.56166259,0.000210518
14881,229228407,1,33.9711729,2576.57112,1.253251495, J,8,1.037995172,0.509561332
14882,229228408,1,33.54212558,2594.124956,10.14573742, J,8,0.097251914,0.000499734
14883,229228415,1,34.40916927,2591.243601,2.035131702, J,8,0.517607037,0.01
14884,229228431,1,0.102118939,2560.775569,0.058820509, J,8,0.237962976,0.01
14885,229228433,1,37.07011431,2588.347758,2.753925376, J,8,2.163040728,0.000500009
14886,229228440,1,0.102194376,2560.74922,0.058863961, J,8,0.196478161,0.01
14887,229228446,1,14.27979828,2574.058459,1.887369378, J,8,0.498646106,0.001379207
14888,229228447,1,27.6287777,2587.984213,1.528080572, J,8,0.736590959,0.010296169
14889,229228448,1,7.538657813,2563.43297,1.498403849, J,8,0.371540206,0.007091002
14890,229228472,1,34.11631099,2591.308208,1.870694537, J,8,0.415211903,0.032560917
14891,229228483,1,0.170033484,2560.736362,0.265863853, E,8,0.780578367,0.043720885
14892,229228505,1,0.102118939,2560.775569,0.058820509, J,8,0.237962975,0.01
14893,229228507,1,37.07015412,2588.347458,2.719926077, J,8,2.255611002,0.000499924
14894,229228514,1,8.068017137,2560.869146,2.638532115, J,8,0.561681682,0.000275442
14895,229228520,1,31.15575628,2576.468492,1.297828608, J,8,4.588691884,0.0005
14896,229228525,1,34.40916927,2591.243601,2.035131702, J,8,0.517607037,0.01
14897,229228538,1,0.102118939,2560.775569,0.058820509, J,8,0.23796298,0.01
14898,229228540,1,37.07015406,2588.347458,2.719894135, J,8,2.255666732,0.000499911
14899,229228547,1,0.102194376,2560.74922,0.058863961, J,8,0.196478197,0.01
14900,229228551,1,27.6287777,2587.984213,1.528081171, J,8,0.736590615,0.010274384
14901,229228567,1,0.245217472,2560.917699,0.141245264, J,8,0.107108355,0.01
14902,229228568,1,18.20070477,2564.132803,1.590809179, J,8,0.2030475,0.0005
14903,229228571,1,28.96844928,2588.369887,1.913227806, J,8,0.323070026,0.000476051
14904,229228573,1,27.56397446,2560.706757,2.135333538, J,8,0.222543059,0.004433781
14905,229228576,1,27.69601087,2588.170296,2.25746444, J,8,0.517944299,0.819105144
14906,229228578,1,11.77531441,2566.791932,1.204188852, J,8,0.157958073,0.001642617
14907,229228640,1,34.32026706,2576.644217,1.693423884, J,8,0.341032793,0.0005
14908,229228646,1,27.46171057,2588.151024,1.962429959, J,8,0.344566367,0.099587241
14909,229228651,1,19.60389898,2568.547376,1.504789581, J,8,0.202707791,0.0005
14910,229228679,1,28.57311084,2562.634329,1.892498392, J,8,0.533794624,0.143935948
14911,229228702,1,27.76195602,2587.855815,1.798741909, J,8,0.236832156,0.152987176
14912,229228705,1,30.54414868,2578.985527,1.732680356, J,8,0.284332106,0.000528101
14913,229228711,1,0.14305146,2560.788487,0.082397641, J,8,0.649079565,0.01
14914,229228722,1,38.30011876,2561.704895,0.551235186, J,8,2.634176192,0.000672169
14915,229228724,1,12.00379283,2565.396072,1.310141654, J,8,0.168853682,0.000500736
14916,229228728,1,0.102206953,2560.704167,0.058871205, J,8,0.114578113,0.01
14917,229228776,1,29.53747842,2587.762044,1.781351121, J,8,0.156261373,0.210913573
14918,229228781,1,19.35480472,2569.045112,1.351591461, J,8,0.226056335,0.512867761
14919,229228805,1,30.54414868,2578.985527,1.732680356, J,8,0.284332106,0.000528101
14920,229228815,1,0.405935776,2560.994603,1.793969458, J,8,0.043432124,0.795398911
14921,229228821,1,21.46727497,2561.979602,11.4026431, J,8,0.476499136,0.37017576
14922,229228823,1,25.40530143,2562.005232,12.37550857, J,8,0.407672905,0.000319946
14923,229228825,1,26.16674349,2561.920244,11.45175018, J,8,0.554623006,0.00013057
14924,229228827,1,25.54327902,2561.82603,6.675699288, J,8,0.295302392,0.000498776
14925,229228833,1,26.06407959,2561.980596,10.19186188, J,8,0.141655028,0.028470413
14926,229228834,1,21.84775735,2564.07135,2.556253324, J,8,0.318826273,0.003277849
14927,229228838,1,26.02830233,2561.981065,12.65222862, J,8,0.37850641,0.009561061
14928,229228840,1,25.13174726,2562.579863,13.40265666, J,8,0.400720635,0.010054214
14929,229228841,1,17.83790118,2562.632572,15.23533029, J,8,0.271213321,0.688688848
14930,229228847,1,31.44414509,2576.609592,1.068858045, J,8,12.05413832,0.089704605
14931,229228849,1,25.862564,2562.143005,12.00000025, J,8,0.374914309,0.004400563
14932,229228851,1,26.16686199,2561.964497,12.99892096, J,8,0.495241486,0.000327801
14933,229228852,1,31.10406113,2576.641353,2.113701641, J,8,0.660630838,0.017841375
14934,229228858,1,26.06486857,2561.919041,10.00118431, J,8,0.20472109,0.482855765
14935,229228859,1,25.68228523,2562.195627,11.47143827, J,8,0.324407434,0.252743303
14936,229228879,1,0.170033484,2560.736362,0.265863853, E,8,0.780578367,0.043720885
14937,229228897,1,0.102118939,2560.714274,0.058820509, J,8,0.488001914,0.01
14938,229228929,1,27.4821646,2588.126604,2.434002393, J,8,0.533881614,0.711787772
14939,229228968,1,0.122629918,2560.790295,0.070634833, J,8,0.827337719,0.01
14940,229228987,1,18.39097833,2564.125323,0.500673155, J,8,0.051114848,0.000946131
14941,229228989,1,19.11166406,2575.670577,1.849245282, J,8,0.064102473,0.060200915
14942,229228994,1,0.224775404,2560.916722,0.129470633, J,8,0.155901953,0.01
14943,201050049,1,28.22739551,2775.584334,1.393672541, J,10,0.058751041,0.506298025
14944,201071583,1,15.70081654,2762.915402,1.729159247, J,10,0.090922821,0.876889345
14945,201072501,1,22.05180955,2768.120108,0.266893899, J,10,0.308212283,0.080075137
14946,201073867,1,28.71224734,2761.514004,1.613652645, J,10,0.293410119,0.516032054
14947,201077909,1,0.122610196,2749.660733,0.070623473, J,10,0.058502852,0.01
14948,201078539,1,0.122610196,2749.660732,0.070623473, J,10,0.038991933,0.01
14949,201081029,1,30.5409607,2757.936506,3.389800119, J,10,0.076448702,0.761598924
14950,201081826,1,17.83796925,2766.958598,1.8996822, J,10,0.368577907,0.003154945
14951,201082356,1,24.0738075,2760.340542,1.896529104, J,10,0.088706515,0.000501996
14952,201084454,1,0.122610196,2749.660733,0.070623473, J,10,0.064798303,0.01
14953,201084564,1,0.122610196,2749.660734,0.070623473, J,10,0.045225073,0.01
14954,201085153,1,0.257228228,2749.8143,0.587754245, J,10,0.061315224,0.160640469
14955,201089381,1,0.160406722,2749.632876,0.35348223, C,10,0.035222093,0.950438219
14956,201090326,1,19.33973395,2765.45737,3.879056739, J,10,0.075364593,0.005215729
14957,201091593,1,2.917199068,2750.105405,3.2348823, C,10,0.150003585,1.065490765
14958,201092629,1,23.38401556,2754.689343,6.231190036, J,10,0.0309248,0.000521736
14959,201093731,1,31.19420815,2770.646075,5.7357342, R,10,0.191147105,0.648548369
14960,201094853,1,0.72166948,2750.24464,3.284803082, J,10,0.0105423,0.662685502
14961,201096477,1,28.71225523,2761.514076,1.527135597, J,10,0.129756835,0.35976367
14962,201096531,1,0.122610196,2749.660726,0.070623473, J,10,0.115932166,0.01
14963,201097372,1,26.14220124,2750.951511,8.69851804, J,10,0.046632935,0.793087535
14964,201097690,1,23.19703554,2762.679824,1.537912445, J,10,0.055043687,0.46345317
14965,201097883,1,0.735916537,2750.117657,0.407743231, J,10,0.026898916,0.000499999
14966,201099469,1,0.122610196,2749.660723,0.070623473, J,10,0.020428212,0.01
14967,201099741,1,4.027601384,2752.97528,3.432066882, E,10,0.450287066,1.085893578
14968,201101527,1,0.122610196,2749.660725,0.070623473, J,10,0.027700947,0.01
14969,201101934,1,21.72833057,2768.449141,2.059351922, J,10,0.052455744,0.370087754
14970,201102523,1,0.122610196,2749.660725,0.070623473, J,10,0.080471902,0.01
14971,201102594,1,6.510834122,2753.263781,2.7754596, C,10,0.108957333,0.958561555
14972,201104283,1,0.122610196,2749.660723,0.070623473, J,10,0.087511235,0.01
14973,201105498,1,0.122538686,2749.699901,0.070582283, J,10,0.027808161,0.01
14974,201108947,1,29.18143714,2760.611173,14.88134757, J,10,0.058560662,0.904652875
14975,201108991,1,29.07695789,2760.837185,14.99531029, J,10,0.064188269,0.001645381
14976,201110235,1,19.21833822,2765.66022,1.653229155, J,10,0.050660877,0.464259954
14977,201110617,1,0.81330248,2750.135521,1.2338934, C,10,0.016611852,0.747305737
14978,201110848,1,4.740408482,2753.270383,3.88801526, E,10,0.5898082,0.929008553
